,path,exp,run,subset
805,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0028.cxi,cxip14117,28,train
806,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0169.cxi,cxilt4317,169,train
807,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0325.cxi,cxilt4317,325,train
808,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0221.cxi,cxilr8416,221,train
809,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0011.cxi,cxils9717,11,train
810,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0080.cxi,cxim1416,80,train
811,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0071.cxi,cxils9717,71,train
812,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0015.cxi,cxilr2816,15,train
813,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0249.cxi,cxils9717,249,train
814,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0133.cxi,cxilr2816,133,train
815,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0127.cxi,cxilr2816,127,train
816,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilq8015_0146.cxi,cxilq8015,146,train
817,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0119.cxi,cxils8717,119,train
818,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0239.cxi,cxils9717,239,train
819,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0004.cxi,cxilr2816,4,train
820,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0384.cxi,cxil8416,384,train
821,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0111.cxi,cxils9717,111,train
822,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0386.cxi,cxil8416,386,train
823,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0004.cxi,cxilu1817,4,train
824,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0084.cxi,cxilr2816,84,train
825,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0138.cxi,cxig0715,138,train
826,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0145.cxi,cxils9717,145,train
827,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0101.cxi,cxils9717,101,train
828,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0359.cxi,cxilt4317,359,train
829,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0023.cxi,cxip14117,23,train
830,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0187.cxi,cxilr2316,187,train
831,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0177.cxi,cxilt5917,177,train
832,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0089.cxi,cxils9717,89,train
833,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0048.cxi,cxim1416,48,train
834,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0185.cxi,cxilu1817,185,train
835,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0144.cxi,cxilr2316,144,train
836,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0224.cxi,cxig0715,224,train
837,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0127.cxi,cxils9717,127,train
838,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0116.cxi,cxilt5917,116,train
839,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0016.cxi,cxim1416,16,train
840,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0285.cxi,cxilr2316,285,train
841,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0019.cxi,cxip14117,19,train
842,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0241.cxi,cxilr8416,241,train
843,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0324.cxi,cxilt4317,324,train
844,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0155.cxi,cxils8317,155,train
845,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0070.cxi,cxilu4517,70,train
846,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0296.cxi,cxilr2316,296,train
847,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0042.cxi,cxils9717,42,train
848,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0235.cxi,cxilt5917,235,train
849,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0157.cxi,cxilt5917,157,train
850,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0143.cxi,cxilt5917,143,train
851,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0169.cxi,cxilt5917,169,train
852,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0056.cxi,cxils8317,56,train
853,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0248.cxi,cxil8416,248,train
854,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0098.cxi,cxilr2816,98,train
855,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0124.cxi,cxils8317,124,train
856,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0129.cxi,cxils9717,129,train
857,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0097.cxi,cxils8317,97,train
858,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0211.cxi,cxilr2816,211,train
859,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0078.cxi,cxilp9515,78,train
860,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0279.cxi,cxilr2316,279,train
861,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0050.cxi,cxils9717,50,train
862,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0038.cxi,cxils8717,38,train
863,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0198.cxi,cxilr2316,198,train
864,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0042.cxi,cxilu1817,42,train
865,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0263.cxi,cxilr8416,263,train
866,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0049.cxi,cxic0515,49,train
867,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0112.cxi,cxim1416,112,train
868,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0176.cxi,cxilt5917,176,train
869,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0152.cxi,cxilr2316,152,train
870,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0184.cxi,cxilr2816,184,train
871,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0404.cxi,cxilr8416,404,train
872,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0020.cxi,cxip14117,20,train
873,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0211.cxi,cxils9717,211,train
874,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0250.cxi,cxils9717,250,train
875,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0248.cxi,cxilr8416,248,train
876,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0114.cxi,cxils8317,114,train
877,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0006.cxi,cxilr2816,6,train
878,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0110.cxi,cxim1416,110,train
879,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0148.cxi,cxils8717,148,train
880,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0031.cxi,cxils8717,31,train
881,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0007.cxi,cxic0515,7,train
882,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0388.cxi,cxil8416,388,train
883,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0118.cxi,cxilr2316,118,train
884,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik8816_0037.cxi,cxik8816,37,train
885,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0141.cxi,cxils8317,141,train
886,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0115.cxi,cxilp9515,115,train
887,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0317.cxi,cxilt4317,317,train
888,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0178.cxi,cxilt5917,178,train
889,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0091.cxi,cxip14117,91,train
890,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0081.cxi,cxils9717,81,train
891,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0077.cxi,cxils9717,77,train
892,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0296.cxi,cxilt4317,296,train
893,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0150.cxi,cxils9717,150,train
894,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0015.cxi,cxilu4517,15,train
895,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0316.cxi,cxilt4317,316,train
896,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0087.cxi,cxils9717,87,train
897,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0032.cxi,cxic0515,32,train
898,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0179.cxi,cxilr2316,179,train
899,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0283.cxi,cxilr2316,283,train
900,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0116.cxi,cxils8717,116,train
901,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0031.cxi,cxilr8416,31,train
902,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0023.cxi,cxilt5917,23,train
903,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0121.cxi,cxilr2816,121,train
904,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0026.cxi,cxilr8416,26,train
905,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0013.cxi,cxil8416,13,train
906,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr6716_0062.cxi,cxilr6716,62,train
907,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0199.cxi,cxilt5917,199,train
908,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0028.cxi,cxilr8416,28,train
909,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0196.cxi,cxilu1817,196,train
910,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0085.cxi,cxils9717,85,train
911,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0119.cxi,cxilr2316,119,train
912,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0208.cxi,cxilr8416,208,train
913,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0464.cxi,cxilr8416,464,train
914,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0442.cxi,cxilr8416,442,train
915,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0073.cxi,cxim1416,73,train
916,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0331.cxi,cxilt4317,331,train
917,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0405.cxi,cxilr8416,405,train
918,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0169.cxi,cxilr2816,169,train
919,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0214.cxi,cxilr2816,214,train
920,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0130.cxi,cxils8317,130,train
921,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0308.cxi,cxilt4317,308,train
922,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0186.cxi,cxilr2316,186,train
923,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0127.cxi,cxils8717,127,train
924,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0189.cxi,cxilu1817,189,train
925,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0075.cxi,cxilp9515,75,train
926,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0029.cxi,cxilr2816,29,train
927,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0079.cxi,cxilt5917,79,train
928,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0304.cxi,cxilr2316,304,train
929,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0269.cxi,cxilr2316,269,train
930,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0119.cxi,cxilt5917,119,train
931,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0021.cxi,cxim1416,21,train
932,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0211.cxi,cxilr8416,211,train
933,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0071.cxi,cxilr2816,71,train
934,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0332.cxi,cxilt4317,332,train
935,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0016.cxi,cxip14117,16,train
936,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0093.cxi,cxim1416,93,train
937,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0027.cxi,cxilt5917,27,train
938,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0192.cxi,cxilr2816,192,train
939,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0191.cxi,cxig0715,191,train
940,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0155.cxi,cxilr2816,155,train
941,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0195.cxi,cxig0715,195,train
942,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0171.cxi,cxilt5917,171,train
943,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0192.cxi,cxilu1817,192,train
944,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0130.cxi,cxils8717,130,train
945,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0185.cxi,cxilr2316,185,train
946,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0050.cxi,cxilr2816,50,train
947,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0191.cxi,cxilp9515,191,train
948,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0197.cxi,cxilu1817,197,train
949,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0106.cxi,cxilr2316,106,train
950,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0107.cxi,cxils8317,107,train
951,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0152.cxi,cxilr2816,152,train
952,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0185.cxi,cxilt5917,185,train
953,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim0916_0044.cxi,cxim0916,44,train
954,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0180.cxi,cxilr2816,180,train
955,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0057.cxi,cxip14117,57,train
956,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0150.cxi,cxilr2316,150,train
957,/reg/data/ana03/scratch/yoon82/autosfx/output/cxif5315_0177.cxi,cxif5315,177,train
958,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0115.cxi,cxilr2816,115,train
959,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0164.cxi,cxils8717,164,train
960,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0035.cxi,cxilr2816,35,train
961,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0042.cxi,cxip14117,42,train
962,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0241.cxi,cxils9717,241,train
963,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0033.cxi,cxip14117,33,train
964,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim0916_0039.cxi,cxim0916,39,train
965,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim2716_0085.cxi,cxim2716,85,train
966,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0040.cxi,cxilu1817,40,train
967,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0050.cxi,cxip14117,50,train
968,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr6716_0059.cxi,cxilr6716,59,train
969,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0251.cxi,cxils9717,251,train
970,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0263.cxi,cxil8416,263,train
971,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0132.cxi,cxilp9515,132,train
972,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0061.cxi,cxip14117,61,train
973,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0099.cxi,cxils8317,99,train
974,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0102.cxi,cxilr2816,102,train
975,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0051.cxi,cxilr2816,51,train
976,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0088.cxi,cxils8717,88,train
977,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0024.cxi,cxils8717,24,train
978,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0356.cxi,cxilt4317,356,train
979,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0032.cxi,cxils9717,32,train
980,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0096.cxi,cxilr2816,96,train
981,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0235.cxi,cxils9717,235,train
982,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0030.cxi,cxilr2816,30,train
983,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0179.cxi,cxilt5917,179,train
984,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0067.cxi,cxils8717,67,train
985,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0118.cxi,cxilt5917,118,train
986,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0228.cxi,cxils9717,228,train
987,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0069.cxi,cxic0515,69,train
988,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0093.cxi,cxilp9515,93,train
989,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0182.cxi,cxilt5917,182,train
990,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0063.cxi,cxils9717,63,train
991,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0178.cxi,cxilr2316,178,train
992,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0381.cxi,cxil8416,381,train
993,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0099.cxi,cxils9717,99,train
994,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0078.cxi,cxip14117,78,train
995,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0075.cxi,cxip14117,75,train
996,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0029.cxi,cxilt5917,29,train
997,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0075.cxi,cxilt5917,75,train
998,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0065.cxi,cxilt5917,65,train
999,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0137.cxi,cxig0715,137,train
1000,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0013.cxi,cxils8717,13,train
1001,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0463.cxi,cxilr8416,463,train
1002,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0013.cxi,cxig0715,13,train
1003,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0175.cxi,cxilp9515,175,train
1004,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0219.cxi,cxils9717,219,train
1005,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0005.cxi,cxilr2816,5,train
1006,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0074.cxi,cxils9717,74,train
1007,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0195.cxi,cxilt5917,195,train
1008,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0221.cxi,cxils9717,221,train
1009,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0208.cxi,cxilr2316,208,train
1010,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0140.cxi,cxils8717,140,train
1011,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0161.cxi,cxilt5917,161,train
1012,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0120.cxi,cxils8717,120,train
1013,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0183.cxi,cxilu1817,183,train
1014,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0037.cxi,cxip14117,37,train
1015,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0039.cxi,cxils8717,39,train
1016,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0189.cxi,cxilr2316,189,train
1017,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0041.cxi,cxils9717,41,train
1018,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip10116_0010.cxi,cxip10116,10,train
1019,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0018.cxi,cxilt5917,18,train
1020,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0443.cxi,cxilr8416,443,train
1021,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0114.cxi,cxilr2816,114,train
1022,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0011.cxi,cxilr2816,11,train
1023,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0144.cxi,cxils8317,144,train
1024,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0078.cxi,cxilr2816,78,train
1025,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0026.cxi,cxils8717,26,train
1026,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0044.cxi,cxils9717,44,train
1027,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0133.cxi,cxilt4317,133,train
1028,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0334.cxi,cxilt4317,334,train
1029,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0206.cxi,cxilr8416,206,train
1030,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0162.cxi,cxil8416,162,train
1031,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0111.cxi,cxim1416,111,train
1032,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim2716_0099.cxi,cxim2716,99,train
1033,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0212.cxi,cxilr2316,212,train
1034,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0229.cxi,cxils9717,229,train
1035,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0014.cxi,cxig0715,14,train
1036,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0094.cxi,cxilt5917,94,train
1037,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0022.cxi,cxik6315,22,train
1038,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0182.cxi,cxilr2316,182,train
1039,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0130.cxi,cxilr2816,130,train
1040,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0152.cxi,cxilt4317,152,train
1041,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0084.cxi,cxils9717,84,train
1042,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0193.cxi,cxils9717,193,train
1043,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0098.cxi,cxilt4317,98,train
1044,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0008.cxi,cxik6315,8,train
1045,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0210.cxi,cxilt5917,210,train
1046,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0095.cxi,cxilt4317,95,train
1047,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0076.cxi,cxip14117,76,train
1048,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik8816_0060.cxi,cxik8816,60,train
1049,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0158.cxi,cxils9717,158,train
1050,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0156.cxi,cxils8317,156,train
1051,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0017.cxi,cxilp9515,17,train
1052,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0030.cxi,cxils8717,30,train
1053,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0016.cxi,cxik6315,16,train
1054,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0105.cxi,cxilr2316,105,train
1055,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0147.cxi,cxig0715,147,train
1056,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0171.cxi,cxilt4317,171,train
1057,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0280.cxi,cxilt4317,280,train
1058,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0142.cxi,cxilr2316,142,train
1059,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0172.cxi,cxilr2816,172,train
1060,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0251.cxi,cxil8416,251,train
1061,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip10116_0002.cxi,cxip10116,2,train
1062,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0223.cxi,cxilt5917,223,train
1063,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0032.cxi,cxilr8416,32,train
1064,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0229.cxi,cxilt5917,229,train
1065,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0010.cxi,cxils9717,10,train
1066,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0131.cxi,cxilt5917,131,train
1067,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0012.cxi,cxip14117,12,train
1068,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0030.cxi,cxim1416,30,train
1069,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0104.cxi,cxilt5917,104,train
1070,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0133.cxi,cxils8717,133,train
1071,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0211.cxi,cxilt5917,211,train
